employee_id,job_title,department,location,cost_center,shift,manager_id
EMP_41513,Analista de Dados,Jurídico,Fortaleza,CC001,Morning,EMP_00696
EMP_41514,Desenvolvedor Python,Vendas,Salvador,CC026,Morning,EMP_00083
EMP_41515,Consultor de BI,Jurídico,São Paulo,CC027,Afternoon,EMP_00542
EMP_41516,Estagiário,Financeiro,Rio de Janeiro,CC035,Afternoon,EMP_00459
EMP_41517,Gerente de RH,Jurídico,Curitiba,CC033,Morning,EMP_00139
EMP_41518,Gerente de RH,Financeiro,Rio de Janeiro,CC020,Morning,EMP_00257
EMP_41519,Analista de Dados,Vendas,Curitiba,CC028,Morning,EMP_00198
EMP_41520,Diretor de Operações,Operações,Curitiba,CC026,Afternoon,EMP_00796
EMP_41521,Desenvolvedor Python,Operações,São Paulo,CC016,Morning,EMP_00592
EMP_41522,Desenvolvedor Python,Recursos Humanos,Porto Alegre,CC035,Morning,EMP_00929
EMP_41523,Analista de Dados,Marketing,Belo Horizonte,CC002,Night,EMP_00014
EMP_41524,Coordenador de TI,TI,Rio de Janeiro,CC015,Morning,EMP_00191
EMP_41525,Analista de Dados,Operações,Curitiba,CC013,Morning,EMP_00640
EMP_41526,Desenvolvedor Python,Vendas,Rio de Janeiro,CC005,Morning,EMP_00786
EMP_41527,Analista de Dados,Vendas,Rio de Janeiro,CC046,Morning,EMP_00845
EMP_41528,Gerente de RH,TI,Salvador,CC028,Morning,EMP_00173
EMP_41529,Analista Financeiro,Recursos Humanos,Curitiba,CC027,Morning,EMP_00313
EMP_41530,Consultor de BI,TI,São Paulo,CC008,Night,EMP_00555
EMP_41531,Estagiário,Vendas,Fortaleza,CC042,Morning,EMP_00515
EMP_41532,Estagiário,Vendas,Rio de Janeiro,CC035,Morning,EMP_00822
EMP_41533,Analista de Dados,Financeiro,Fortaleza,CC048,Morning,EMP_00599
EMP_41534,Gerente de RH,Marketing,Porto Alegre,CC018,Morning,EMP_00942
EMP_41535,Engenheiro de Dados,Vendas,Fortaleza,CC003,Morning,EMP_00955
EMP_41536,Analista Financeiro,Vendas,Belo Horizonte,CC015,Afternoon,EMP_00578
EMP_41537,Engenheiro de Dados,Recursos Humanos,Fortaleza,CC047,Morning,EMP_00037
EMP_41538,Gerente de RH,Recursos Humanos,Porto Alegre,CC019,Morning,EMP_00817
EMP_41539,Coordenador de TI,Marketing,Fortaleza,CC038,Night,EMP_00351
EMP_41540,Engenheiro de Dados,Vendas,Salvador,CC025,Afternoon,EMP_00356
EMP_41541,Coordenador de TI,Jurídico,Rio de Janeiro,CC011,Morning,EMP_00449
EMP_41542,Estagiário,TI,Rio de Janeiro,CC003,Morning,EMP_00075
EMP_41543,Engenheiro de Dados,Marketing,Belo Horizonte,CC041,Morning,EMP_00859
EMP_41544,Auxiliar Administrativo,Recursos Humanos,Porto Alegre,CC043,Afternoon,EMP_00575
EMP_41545,Estagiário,Vendas,Salvador,CC034,Morning,EMP_00764
EMP_41546,Coordenador de TI,TI,Salvador,CC041,Night,EMP_00076
EMP_41547,Desenvolvedor Python,Vendas,Fortaleza,CC015,Afternoon,EMP_00444
EMP_41548,Analista de Dados,Recursos Humanos,Fortaleza,CC011,Morning,EMP_00078
EMP_41549,Analista Financeiro,Jurídico,Fortaleza,CC025,Night,EMP_00059
EMP_41550,Gerente de RH,Operações,Salvador,CC032,Afternoon,EMP_00352
EMP_41551,Gerente de RH,TI,Curitiba,CC046,Morning,EMP_00904
EMP_41552,Analista de Dados,Marketing,Curitiba,CC026,Morning,EMP_00651
EMP_41553,Engenheiro de Dados,Recursos Humanos,Curitiba,CC036,Night,EMP_00544
EMP_41554,Engenheiro de Dados,Marketing,Salvador,CC040,Afternoon,EMP_00334
EMP_41555,Auxiliar Administrativo,Marketing,São Paulo,CC045,Morning,EMP_00314
EMP_41556,Coordenador de TI,Operações,Belo Horizonte,CC036,Morning,EMP_00448
EMP_41557,Estagiário,Financeiro,Belo Horizonte,CC034,Morning,EMP_00462
EMP_41558,Auxiliar Administrativo,Financeiro,Rio de Janeiro,CC026,Afternoon,EMP_00280
EMP_41559,Consultor de BI,Jurídico,Rio de Janeiro,CC002,Morning,EMP_00745
EMP_41560,Diretor de Operações,Jurídico,Curitiba,CC005,Night,EMP_00323
EMP_41561,Analista Financeiro,Recursos Humanos,Belo Horizonte,CC033,Afternoon,EMP_00512
EMP_41562,Analista de Dados,Jurídico,Salvador,CC044,Morning,EMP_00855
EMP_41563,Coordenador de TI,Jurídico,Belo Horizonte,CC023,Morning,EMP_00679
EMP_41564,Estagiário,Vendas,Belo Horizonte,CC030,Morning,EMP_00094
EMP_41565,Desenvolvedor Python,Recursos Humanos,Rio de Janeiro,CC045,Morning,EMP_00441
EMP_41566,Coordenador de TI,TI,Salvador,CC004,Afternoon,EMP_00297
EMP_41567,Desenvolvedor Python,Recursos Humanos,São Paulo,CC031,Afternoon,EMP_00357
EMP_41568,Analista de Dados,Vendas,São Paulo,CC029,Afternoon,EMP_00864
EMP_41569,Engenheiro de Dados,Jurídico,Porto Alegre,CC047,Afternoon,EMP_00215
EMP_41570,Engenheiro de Dados,Operações,Salvador,CC020,Morning,EMP_00667
EMP_41571,Estagiário,Marketing,Salvador,CC020,Morning,EMP_00689
EMP_41572,Consultor de BI,TI,Salvador,CC012,Morning,EMP_00333
EMP_41573,Consultor de BI,TI,Fortaleza,CC005,Morning,EMP_00143
EMP_41574,Gerente de RH,TI,São Paulo,CC004,Afternoon,EMP_00241
EMP_41575,Engenheiro de Dados,Vendas,Rio de Janeiro,CC008,Morning,EMP_00592
EMP_41576,Engenheiro de Dados,TI,Salvador,CC025,Morning,EMP_00008
EMP_41577,Coordenador de TI,Recursos Humanos,Rio de Janeiro,CC029,Night,EMP_00734
EMP_41578,Desenvolvedor Python,Jurídico,Belo Horizonte,CC035,Afternoon,EMP_00950
EMP_41579,Auxiliar Administrativo,Recursos Humanos,Fortaleza,CC027,Morning,EMP_00941
EMP_41580,Diretor de Operações,Jurídico,Fortaleza,CC015,Afternoon,EMP_00573
EMP_41581,Consultor de BI,Jurídico,Fortaleza,CC036,Morning,EMP_00479
EMP_41582,Analista de Dados,TI,São Paulo,CC015,Morning,EMP_00122
EMP_41583,Gerente de RH,Operações,Belo Horizonte,CC026,Morning,EMP_00786
EMP_41584,Coordenador de TI,Operações,Belo Horizonte,CC026,Afternoon,EMP_00628
EMP_41585,Auxiliar Administrativo,Recursos Humanos,Porto Alegre,CC043,Morning,EMP_00798
EMP_41586,Diretor de Operações,Recursos Humanos,Belo Horizonte,CC037,Morning,EMP_00373
EMP_41587,Gerente de RH,TI,Salvador,CC010,Morning,EMP_00085
EMP_41588,Consultor de BI,TI,Curitiba,CC039,Night,EMP_00290
EMP_41589,Engenheiro de Dados,TI,Rio de Janeiro,CC029,Morning,EMP_00644
EMP_41590,Desenvolvedor Python,Jurídico,Rio de Janeiro,CC044,Afternoon,EMP_00934
EMP_41591,Analista Financeiro,Vendas,Curitiba,CC048,Morning,EMP_00189
EMP_41592,Analista Financeiro,Recursos Humanos,Belo Horizonte,CC001,Morning,EMP_00498
EMP_41593,Auxiliar Administrativo,Financeiro,Belo Horizonte,CC048,Afternoon,EMP_00743
EMP_41594,Gerente de RH,Vendas,Curitiba,CC005,Morning,EMP_00818
EMP_41595,Analista Financeiro,Operações,São Paulo,CC042,Morning,EMP_00624
EMP_41596,Analista de Dados,Vendas,Belo Horizonte,CC033,Night,EMP_00592
EMP_41597,Estagiário,Vendas,Porto Alegre,CC050,Night,EMP_00625
EMP_41598,Diretor de Operações,Jurídico,Fortaleza,CC037,Morning,EMP_00692
EMP_41599,Coordenador de TI,Vendas,Belo Horizonte,CC010,Morning,EMP_00573
EMP_41600,Auxiliar Administrativo,Operações,Porto Alegre,CC028,Morning,EMP_00856
EMP_41601,Estagiário,TI,Belo Horizonte,CC001,Morning,EMP_00945
EMP_41602,Analista de Dados,Vendas,Rio de Janeiro,CC016,Afternoon,EMP_00621
EMP_41603,Consultor de BI,Operações,Porto Alegre,CC047,Morning,EMP_00992
EMP_41604,Analista de Dados,Jurídico,Porto Alegre,CC001,Morning,EMP_00946
EMP_41605,Estagiário,Operações,Porto Alegre,CC032,Afternoon,EMP_00741
EMP_41606,Engenheiro de Dados,Marketing,Belo Horizonte,CC011,Morning,EMP_00053
EMP_41607,Desenvolvedor Python,Vendas,Belo Horizonte,CC004,Morning,EMP_00732
EMP_41608,Consultor de BI,TI,Salvador,CC050,Morning,EMP_00543
EMP_41609,Analista Financeiro,Jurídico,Rio de Janeiro,CC028,Morning,EMP_00965
EMP_41610,Auxiliar Administrativo,Operações,Belo Horizonte,CC048,Morning,EMP_00581
EMP_41611,Estagiário,Operações,São Paulo,CC050,Afternoon,EMP_00917
EMP_41612,Auxiliar Administrativo,Recursos Humanos,Curitiba,CC014,Morning,EMP_00857
EMP_41613,Diretor de Operações,Vendas,Salvador,CC041,Morning,EMP_00021
EMP_41614,Coordenador de TI,Jurídico,Curitiba,CC016,Morning,EMP_00889
EMP_41615,Coordenador de TI,Operações,São Paulo,CC021,Afternoon,EMP_00374
EMP_41616,Auxiliar Administrativo,TI,Porto Alegre,CC042,Afternoon,EMP_00597
EMP_41617,Analista de Dados,Recursos Humanos,Salvador,CC024,Morning,EMP_00626
EMP_41618,Desenvolvedor Python,TI,São Paulo,CC032,Morning,EMP_00543
EMP_41619,Auxiliar Administrativo,Marketing,São Paulo,CC008,Morning,EMP_00242
EMP_41620,Engenheiro de Dados,TI,Belo Horizonte,CC030,Morning,EMP_00634
EMP_41621,Auxiliar Administrativo,Vendas,São Paulo,CC001,Afternoon,EMP_00455
EMP_41622,Estagiário,Recursos Humanos,Belo Horizonte,CC008,Morning,EMP_00066
EMP_41623,Consultor de BI,Vendas,Rio de Janeiro,CC039,Night,EMP_00445
EMP_41624,Engenheiro de Dados,Recursos Humanos,São Paulo,CC050,Afternoon,EMP_00721
EMP_41625,Estagiário,Marketing,São Paulo,CC006,Night,EMP_00420
EMP_41626,Diretor de Operações,Operações,Porto Alegre,CC029,Afternoon,EMP_00641
EMP_41627,Estagiário,Vendas,Porto Alegre,CC007,Morning,EMP_00032
EMP_41628,Desenvolvedor Python,Marketing,Belo Horizonte,CC003,Afternoon,EMP_00516
EMP_41629,Consultor de BI,Jurídico,Rio de Janeiro,CC016,Morning,EMP_00765
EMP_41630,Consultor de BI,Operações,Porto Alegre,CC013,Afternoon,EMP_00046
EMP_41631,Engenheiro de Dados,Marketing,Salvador,CC048,Morning,EMP_00403
EMP_41632,Engenheiro de Dados,Recursos Humanos,Belo Horizonte,CC006,Morning,EMP_00344
EMP_41633,Coordenador de TI,Jurídico,Porto Alegre,CC019,Morning,EMP_00471
EMP_41634,Gerente de RH,Financeiro,Porto Alegre,CC033,Morning,EMP_00281
EMP_41635,Gerente de RH,Marketing,Belo Horizonte,CC037,Morning,EMP_00014
EMP_41636,Auxiliar Administrativo,Operações,São Paulo,CC015,Afternoon,EMP_00868
EMP_41637,Auxiliar Administrativo,Recursos Humanos,Curitiba,CC012,Morning,EMP_00903
EMP_41638,Desenvolvedor Python,Vendas,Porto Alegre,CC032,Morning,EMP_00883
EMP_41639,Consultor de BI,Vendas,Belo Horizonte,CC028,Afternoon,EMP_00448
EMP_41640,Estagiário,TI,Belo Horizonte,CC015,Afternoon,EMP_00122
EMP_41641,Consultor de BI,Recursos Humanos,Porto Alegre,CC035,Afternoon,EMP_00509
EMP_41642,Coordenador de TI,Recursos Humanos,Fortaleza,CC021,Morning,EMP_00430
EMP_41643,Engenheiro de Dados,TI,Rio de Janeiro,CC001,Afternoon,EMP_00251
EMP_41644,Engenheiro de Dados,Marketing,São Paulo,CC045,Afternoon,EMP_00718
EMP_41645,Gerente de RH,TI,Curitiba,CC035,Afternoon,EMP_00869
EMP_41646,Desenvolvedor Python,Vendas,Curitiba,CC032,Morning,EMP_00589
EMP_41647,Estagiário,Recursos Humanos,Curitiba,CC014,Morning,EMP_00392
EMP_41648,Desenvolvedor Python,TI,Porto Alegre,CC043,Morning,EMP_00864
EMP_41649,Analista Financeiro,Marketing,Fortaleza,CC036,Morning,EMP_00915
EMP_41650,Estagiário,Operações,Fortaleza,CC039,Morning,EMP_00828
EMP_41651,Desenvolvedor Python,TI,São Paulo,CC030,Night,EMP_00192
EMP_41652,Analista Financeiro,Jurídico,Fortaleza,CC035,Afternoon,EMP_00630
EMP_41653,Desenvolvedor Python,Jurídico,Salvador,CC029,Afternoon,EMP_00969
EMP_41654,Analista de Dados,Financeiro,Porto Alegre,CC024,Afternoon,EMP_00797
EMP_41655,Consultor de BI,Marketing,Salvador,CC010,Morning,EMP_00611
EMP_41656,Consultor de BI,Recursos Humanos,Salvador,CC019,Morning,EMP_00263
EMP_41657,Auxiliar Administrativo,TI,Belo Horizonte,CC026,Morning,EMP_00407
EMP_41658,Desenvolvedor Python,Vendas,Rio de Janeiro,CC003,Morning,EMP_00081
EMP_41659,Consultor de BI,Marketing,Rio de Janeiro,CC023,Morning,EMP_00198
EMP_41660,Estagiário,Marketing,São Paulo,CC008,Morning,EMP_00128
EMP_41661,Analista de Dados,Operações,Rio de Janeiro,CC040,Night,EMP_00820
EMP_41662,Auxiliar Administrativo,Recursos Humanos,Belo Horizonte,CC031,Afternoon,EMP_00672
EMP_41663,Coordenador de TI,Operações,Belo Horizonte,CC020,Morning,EMP_00248
EMP_41664,Auxiliar Administrativo,Recursos Humanos,Rio de Janeiro,CC036,Afternoon,EMP_00668
EMP_41665,Engenheiro de Dados,Operações,Fortaleza,CC038,Morning,EMP_00503
EMP_41666,Analista Financeiro,TI,Salvador,CC012,Morning,EMP_00418
EMP_41667,Auxiliar Administrativo,Operações,Fortaleza,CC021,Afternoon,EMP_00721
EMP_41668,Analista Financeiro,Marketing,Belo Horizonte,CC029,Morning,EMP_00877
EMP_41669,Engenheiro de Dados,Recursos Humanos,Rio de Janeiro,CC049,Night,EMP_00268
EMP_41670,Gerente de RH,Operações,Porto Alegre,CC014,Morning,EMP_00471
EMP_41671,Coordenador de TI,TI,Rio de Janeiro,CC004,Morning,EMP_00223
EMP_41672,Engenheiro de Dados,Operações,Rio de Janeiro,CC029,Morning,EMP_00865
EMP_41673,Consultor de BI,Vendas,Rio de Janeiro,CC035,Afternoon,EMP_00390
EMP_41674,Estagiário,Recursos Humanos,Belo Horizonte,CC039,Morning,EMP_00410
EMP_41675,Consultor de BI,TI,São Paulo,CC036,Morning,EMP_00541
EMP_41676,Desenvolvedor Python,Jurídico,Salvador,CC014,Morning,EMP_00528
EMP_41677,Diretor de Operações,Marketing,Belo Horizonte,CC031,Morning,EMP_00328
EMP_41678,Engenheiro de Dados,Operações,Fortaleza,CC037,Morning,EMP_00874
EMP_41679,Engenheiro de Dados,Financeiro,Rio de Janeiro,CC008,Morning,EMP_00384
EMP_41680,Analista Financeiro,Recursos Humanos,Curitiba,CC041,Morning,EMP_00772
EMP_41681,Diretor de Operações,Jurídico,Rio de Janeiro,CC022,Night,EMP_00713
EMP_41682,Consultor de BI,Financeiro,Porto Alegre,CC047,Morning,EMP_00949
EMP_41683,Diretor de Operações,Vendas,Porto Alegre,CC034,Morning,EMP_00230
EMP_41684,Auxiliar Administrativo,Recursos Humanos,Curitiba,CC049,Morning,EMP_00454
EMP_41685,Coordenador de TI,Vendas,Porto Alegre,CC038,Afternoon,EMP_00545
EMP_41686,Auxiliar Administrativo,Operações,Belo Horizonte,CC040,Morning,EMP_00364
EMP_41687,Gerente de RH,Operações,Curitiba,CC013,Night,EMP_00644
EMP_41688,Coordenador de TI,Vendas,Porto Alegre,CC044,Night,EMP_00502
EMP_41689,Gerente de RH,Vendas,Porto Alegre,CC018,Afternoon,EMP_00291
EMP_41690,Desenvolvedor Python,Operações,Porto Alegre,CC022,Afternoon,EMP_00441
EMP_41691,Auxiliar Administrativo,TI,Curitiba,CC045,Morning,EMP_00965
EMP_41692,Analista Financeiro,Marketing,Rio de Janeiro,CC030,Morning,EMP_00872
EMP_41693,Auxiliar Administrativo,Jurídico,Fortaleza,CC025,Morning,EMP_00777
EMP_41694,Desenvolvedor Python,Operações,São Paulo,CC013,Morning,EMP_00637
EMP_41695,Estagiário,Operações,Rio de Janeiro,CC045,Morning,EMP_00047
EMP_41696,Desenvolvedor Python,Recursos Humanos,São Paulo,CC034,Afternoon,EMP_00322
EMP_41697,Desenvolvedor Python,Jurídico,São Paulo,CC001,Afternoon,EMP_00472
EMP_41698,Engenheiro de Dados,Recursos Humanos,Fortaleza,CC042,Afternoon,EMP_00480
EMP_41699,Gerente de RH,Marketing,Rio de Janeiro,CC004,Morning,EMP_00985
EMP_41700,Diretor de Operações,TI,Rio de Janeiro,CC042,Afternoon,EMP_00462
EMP_41701,Diretor de Operações,Marketing,Rio de Janeiro,CC030,Afternoon,EMP_00511
EMP_41702,Coordenador de TI,Financeiro,Salvador,CC031,Afternoon,EMP_00495
EMP_41703,Coordenador de TI,TI,Curitiba,CC050,Morning,EMP_00168
EMP_41704,Desenvolvedor Python,Marketing,São Paulo,CC015,Morning,EMP_00772
EMP_41705,Gerente de RH,Jurídico,Rio de Janeiro,CC034,Morning,EMP_00541
EMP_41706,Engenheiro de Dados,Recursos Humanos,Belo Horizonte,CC043,Morning,EMP_00345
EMP_41707,Engenheiro de Dados,Marketing,São Paulo,CC033,Morning,EMP_00730
EMP_41708,Desenvolvedor Python,TI,Salvador,CC028,Morning,EMP_00425
EMP_41709,Diretor de Operações,Recursos Humanos,Fortaleza,CC001,Morning,EMP_00110
EMP_41710,Desenvolvedor Python,Recursos Humanos,Belo Horizonte,CC042,Afternoon,EMP_00217
EMP_41711,Gerente de RH,TI,Porto Alegre,CC022,Morning,EMP_00198
EMP_41712,Estagiário,Recursos Humanos,São Paulo,CC030,Afternoon,EMP_00938
EMP_41713,Coordenador de TI,Recursos Humanos,Rio de Janeiro,CC011,Afternoon,EMP_00817
EMP_41714,Analista de Dados,TI,Belo Horizonte,CC032,Morning,EMP_00504
EMP_41715,Consultor de BI,Financeiro,Salvador,CC032,Night,EMP_00628
EMP_41716,Diretor de Operações,Jurídico,São Paulo,CC012,Morning,EMP_00611
EMP_41717,Consultor de BI,Marketing,Porto Alegre,CC044,Afternoon,EMP_00212
EMP_41718,Coordenador de TI,Vendas,Belo Horizonte,CC033,Morning,EMP_00745
EMP_41719,Diretor de Operações,Jurídico,Curitiba,CC014,Afternoon,EMP_00575
EMP_41720,Auxiliar Administrativo,Vendas,Curitiba,CC026,Morning,EMP_00698
EMP_41721,Coordenador de TI,Financeiro,São Paulo,CC014,Night,EMP_00629
EMP_41722,Consultor de BI,Recursos Humanos,Porto Alegre,CC019,Night,EMP_00775
EMP_41723,Auxiliar Administrativo,Jurídico,Curitiba,CC038,Night,EMP_00272
EMP_41724,Analista de Dados,Marketing,Fortaleza,CC017,Morning,EMP_00118
EMP_41725,Auxiliar Administrativo,Jurídico,Rio de Janeiro,CC021,Afternoon,EMP_00636
EMP_41726,Gerente de RH,Jurídico,Fortaleza,CC006,Morning,EMP_00204
EMP_41727,Consultor de BI,Vendas,São Paulo,CC022,Afternoon,EMP_00650
EMP_41728,Diretor de Operações,Jurídico,Curitiba,CC047,Morning,EMP_00479
EMP_41729,Coordenador de TI,Marketing,Belo Horizonte,CC039,Afternoon,EMP_00456
EMP_41730,Diretor de Operações,Operações,Rio de Janeiro,CC004,Morning,EMP_00516
EMP_41731,Analista Financeiro,Financeiro,Porto Alegre,CC028,Afternoon,EMP_00461
EMP_41732,Auxiliar Administrativo,TI,Rio de Janeiro,CC047,Night,EMP_00059
EMP_41733,Consultor de BI,Jurídico,Belo Horizonte,CC037,Morning,EMP_00564
EMP_41734,Diretor de Operações,TI,Rio de Janeiro,CC046,Morning,EMP_00419
EMP_41735,Analista Financeiro,Vendas,Belo Horizonte,CC017,Night,EMP_00842
EMP_41736,Gerente de RH,Marketing,Rio de Janeiro,CC003,Morning,EMP_00943
EMP_41737,Consultor de BI,Vendas,Rio de Janeiro,CC039,Afternoon,EMP_00020
EMP_41738,Estagiário,TI,Salvador,CC007,Night,EMP_00148
EMP_41739,Analista de Dados,Jurídico,São Paulo,CC036,Morning,EMP_00874
EMP_41740,Coordenador de TI,Financeiro,Salvador,CC019,Morning,EMP_00657
EMP_41741,Analista Financeiro,Vendas,Curitiba,CC026,Afternoon,EMP_00217
EMP_41742,Diretor de Operações,TI,Belo Horizonte,CC015,Afternoon,EMP_00141
EMP_41743,Consultor de BI,Vendas,Salvador,CC040,Afternoon,EMP_00508
EMP_41744,Analista de Dados,Recursos Humanos,São Paulo,CC007,Night,EMP_00553
EMP_41745,Engenheiro de Dados,Operações,Rio de Janeiro,CC016,Afternoon,EMP_00843
EMP_41746,Coordenador de TI,Recursos Humanos,São Paulo,CC040,Morning,EMP_00376
EMP_41747,Diretor de Operações,Jurídico,Porto Alegre,CC025,Morning,EMP_00356
EMP_41748,Gerente de RH,Marketing,Belo Horizonte,CC033,Morning,EMP_00206
EMP_41749,Analista de Dados,Jurídico,Belo Horizonte,CC021,Afternoon,EMP_00915
EMP_41750,Diretor de Operações,Marketing,São Paulo,CC024,Morning,EMP_00168
EMP_41751,Desenvolvedor Python,Recursos Humanos,Curitiba,CC045,Morning,EMP_00825
EMP_41752,Desenvolvedor Python,Marketing,Rio de Janeiro,CC016,Afternoon,EMP_00589
EMP_41753,Coordenador de TI,Financeiro,Porto Alegre,CC028,Night,EMP_00431
EMP_41754,Analista Financeiro,Recursos Humanos,Porto Alegre,CC004,Morning,EMP_00762
EMP_41755,Consultor de BI,Vendas,São Paulo,CC015,Night,EMP_00428
EMP_41756,Diretor de Operações,Jurídico,Belo Horizonte,CC046,Morning,EMP_00160
EMP_41757,Analista de Dados,Recursos Humanos,São Paulo,CC046,Morning,EMP_00758
EMP_41758,Analista de Dados,Recursos Humanos,Porto Alegre,CC002,Morning,EMP_00035
EMP_41759,Analista Financeiro,Recursos Humanos,Curitiba,CC004,Morning,EMP_00744
EMP_41760,Estagiário,Financeiro,Porto Alegre,CC043,Morning,EMP_00425
EMP_41761,Gerente de RH,Marketing,Curitiba,CC026,Night,EMP_00956
EMP_41762,Coordenador de TI,TI,Salvador,CC032,Morning,EMP_00118
EMP_41763,Auxiliar Administrativo,Financeiro,São Paulo,CC004,Morning,EMP_00094
EMP_41764,Coordenador de TI,TI,Salvador,CC017,Afternoon,EMP_00762
EMP_41765,Consultor de BI,Financeiro,Curitiba,CC045,Afternoon,EMP_00306
EMP_41766,Coordenador de TI,Jurídico,Belo Horizonte,CC019,Night,EMP_00828
EMP_41767,Gerente de RH,Vendas,Porto Alegre,CC050,Morning,EMP_00635
EMP_41768,Auxiliar Administrativo,Recursos Humanos,Salvador,CC001,Morning,EMP_00525
EMP_41769,Estagiário,Jurídico,São Paulo,CC021,Afternoon,EMP_00658
EMP_41770,Auxiliar Administrativo,Jurídico,Salvador,CC025,Morning,EMP_00143
EMP_41771,Auxiliar Administrativo,Jurídico,Salvador,CC035,Morning,EMP_00574
EMP_41772,Estagiário,Operações,São Paulo,CC034,Afternoon,EMP_00406
EMP_41773,Gerente de RH,Recursos Humanos,Salvador,CC007,Morning,EMP_00596
EMP_41774,Consultor de BI,Operações,Rio de Janeiro,CC009,Morning,EMP_00608
EMP_41775,Engenheiro de Dados,Jurídico,Salvador,CC016,Morning,EMP_00596
EMP_41776,Engenheiro de Dados,Jurídico,São Paulo,CC004,Afternoon,EMP_00271
EMP_41777,Analista Financeiro,Marketing,Salvador,CC034,Night,EMP_00210
EMP_41778,Auxiliar Administrativo,Recursos Humanos,Fortaleza,CC032,Morning,EMP_00002
EMP_41779,Gerente de RH,Financeiro,Porto Alegre,CC020,Morning,EMP_00560
EMP_41780,Desenvolvedor Python,Financeiro,Rio de Janeiro,CC031,Afternoon,EMP_00529
EMP_41781,Gerente de RH,TI,Salvador,CC038,Morning,EMP_00041
EMP_41782,Diretor de Operações,Recursos Humanos,Curitiba,CC015,Morning,EMP_00103
EMP_41783,Analista Financeiro,Marketing,Rio de Janeiro,CC043,Morning,EMP_00085
EMP_41784,Auxiliar Administrativo,Jurídico,Curitiba,CC046,Morning,EMP_00806
EMP_41785,Gerente de RH,Recursos Humanos,Curitiba,CC036,Afternoon,EMP_00835
EMP_41786,Analista de Dados,Jurídico,São Paulo,CC043,Morning,EMP_00984
EMP_41787,Diretor de Operações,Jurídico,Salvador,CC048,Afternoon,EMP_00448
EMP_41788,Coordenador de TI,Recursos Humanos,Belo Horizonte,CC021,Morning,EMP_00764
EMP_41789,Estagiário,Jurídico,Belo Horizonte,CC047,Afternoon,EMP_00292
EMP_41790,Gerente de RH,Vendas,Fortaleza,CC015,Morning,EMP_00133
EMP_41791,Engenheiro de Dados,TI,São Paulo,CC007,Morning,EMP_00279
EMP_41792,Coordenador de TI,Operações,Belo Horizonte,CC024,Afternoon,EMP_00226
EMP_41793,Analista de Dados,Vendas,Rio de Janeiro,CC009,Morning,EMP_00256
EMP_41794,Engenheiro de Dados,Marketing,São Paulo,CC022,Morning,EMP_00335
EMP_41795,Coordenador de TI,Financeiro,Belo Horizonte,CC045,Afternoon,EMP_00855
EMP_41796,Coordenador de TI,TI,Belo Horizonte,CC007,Morning,EMP_00741
EMP_41797,Analista Financeiro,Financeiro,Porto Alegre,CC004,Morning,EMP_00409
EMP_41798,Estagiário,Financeiro,Curitiba,CC023,Afternoon,EMP_00168
EMP_41799,Diretor de Operações,Jurídico,Fortaleza,CC015,Morning,EMP_00193
EMP_41800,Gerente de RH,Operações,Rio de Janeiro,CC035,Morning,EMP_00931
EMP_41801,Gerente de RH,Recursos Humanos,Curitiba,CC021,Afternoon,EMP_00481
EMP_41802,Auxiliar Administrativo,Financeiro,Curitiba,CC037,Morning,EMP_00677
EMP_41803,Estagiário,Recursos Humanos,São Paulo,CC008,Morning,EMP_00753
EMP_41804,Diretor de Operações,Vendas,Porto Alegre,CC043,Afternoon,EMP_00986
EMP_41805,Analista de Dados,Marketing,São Paulo,CC047,Night,EMP_00375
EMP_41806,Engenheiro de Dados,Recursos Humanos,Belo Horizonte,CC005,Morning,EMP_00029
EMP_41807,Engenheiro de Dados,Marketing,Belo Horizonte,CC003,Morning,EMP_00261
EMP_41808,Gerente de RH,Financeiro,Porto Alegre,CC007,Night,EMP_00351
EMP_41809,Coordenador de TI,Jurídico,Belo Horizonte,CC013,Afternoon,EMP_00358
EMP_41810,Coordenador de TI,Recursos Humanos,Curitiba,CC014,Night,EMP_00836
EMP_41811,Gerente de RH,Operações,São Paulo,CC008,Morning,EMP_00428
EMP_41812,Gerente de RH,Vendas,Belo Horizonte,CC008,Night,EMP_00192
EMP_41813,Consultor de BI,Recursos Humanos,São Paulo,CC043,Afternoon,EMP_00698
EMP_41814,Desenvolvedor Python,Financeiro,Belo Horizonte,CC006,Afternoon,EMP_00343
EMP_41815,Gerente de RH,Recursos Humanos,Rio de Janeiro,CC008,Morning,EMP_00656
EMP_41816,Diretor de Operações,Recursos Humanos,São Paulo,CC005,Morning,EMP_00796
EMP_41817,Analista de Dados,Recursos Humanos,São Paulo,CC021,Morning,EMP_00229
EMP_41818,Engenheiro de Dados,Financeiro,Belo Horizonte,CC025,Morning,EMP_00455
EMP_41819,Diretor de Operações,Recursos Humanos,Fortaleza,CC017,Morning,EMP_00540
EMP_41820,Estagiário,Jurídico,Porto Alegre,CC020,Night,EMP_00038
EMP_41821,Estagiário,Jurídico,Fortaleza,CC007,Afternoon,EMP_00075
EMP_41822,Auxiliar Administrativo,Recursos Humanos,São Paulo,CC046,Night,EMP_00271
EMP_41823,Desenvolvedor Python,Jurídico,Fortaleza,CC035,Morning,EMP_00135
EMP_41824,Diretor de Operações,Marketing,Salvador,CC026,Afternoon,EMP_00295
